second,Volt1
-2.44892787E-03,+3.27814585390E+00
-2.44885107E-03,+3.27814014690E+00
-2.44877427E-03,+3.27480428902E+00
-2.44869747E-03,+3.27814585390E+00
-2.44862067E-03,+3.27814872025E+00
-2.44854387E-03,+3.27982810602E+00
-2.44846707E-03,+3.28482891509E+00
-2.44839027E-03,+3.27814009549E+00
-2.44831347E-03,+3.27483029184E+00
-2.44823667E-03,+3.29317685035E+00
-2.44815987E-03,+3.27480435758E+00
-2.44808307E-03,+3.27813716487E+00
-2.44800627E-03,+3.27313653575E+00
-2.44792947E-03,+3.27982239902E+00
-2.44785267E-03,+3.28148149755E+00
-2.44777587E-03,+3.27480148694E+00
-2.44769907E-03,+3.27647804921E+00
-2.44762227E-03,+3.27981072796E+00
-2.44754547E-03,+3.27480735246E+00
-2.44746867E-03,+3.27980777164E+00
-2.44739187E-03,+3.27313080305E+00
-2.44731507E-03,+3.27647221368E+00
-2.44723826E-03,+3.27647515715E+00
-2.44716146E-03,+3.27815174941E+00
-2.44708466E-03,+3.28148723025E+00
-2.44700786E-03,+3.27814289757E+00
-2.44693106E-03,+3.27647517429E+00
-2.44685426E-03,+3.27814585390E+00
-2.44677746E-03,+3.27813694636E+00
-2.44670066E-03,+3.27313088017E+00
-2.44662386E-03,+3.27646625818E+00
-2.44654706E-03,+3.27312791528E+00
-2.44647026E-03,+3.27481051873E+00
-2.44639346E-03,+3.28149014373E+00
-2.44631666E-03,+3.27981350434E+00
-2.44623986E-03,+3.27647521285E+00
-2.44616306E-03,+3.27814285044E+00
-2.44608626E-03,+3.27646319046E+00
-2.44600946E-03,+3.27146334112E+00
-2.44593266E-03,+3.27814283759E+00
-2.44585586E-03,+3.27648429605E+00
-2.44577906E-03,+3.28315467503E+00
-2.44570226E-03,+3.27648130117E+00
-2.44562546E-03,+3.28147796709E+00
-2.44554866E-03,+3.27313100871E+00
-2.44547186E-03,+3.27647525569E+00
-2.44539506E-03,+3.27814585390E+00
-2.44531826E-03,+3.27813975272E+00
-2.44524146E-03,+3.27479857346E+00
-2.44516466E-03,+3.27480775092E+00
-2.44508786E-03,+3.27982255755E+00
-2.44501106E-03,+3.28148393116E+00
-2.44493426E-03,+3.27647221368E+00
-2.44485746E-03,+3.27647221368E+00
-2.44478066E-03,+3.27647529426E+00
-2.44470386E-03,+3.27814585390E+00
-2.44462706E-03,+3.27814276475E+00
-2.44455026E-03,+3.27646912025E+00
-2.44447346E-03,+3.27479857346E+00
-2.44439666E-03,+3.27480167546E+00
-2.44431986E-03,+3.27647221368E+00
-2.44424306E-03,+3.27647532425E+00
-2.44416626E-03,+3.27813962419E+00
-2.44408946E-03,+3.27480481174E+00
-2.44401266E-03,+3.27814273047E+00
-2.44393586E-03,+3.27646908597E+00
-2.44385906E-03,+3.27480483744E+00
-2.44378226E-03,+3.27814899017E+00
-2.44370546E-03,+3.27981321299E+00
-2.44362866E-03,+3.27647535852E+00
-2.44355186E-03,+3.27813955564E+00
-2.44347506E-03,+3.27481118712E+00
-2.44339826E-03,+3.28148681893E+00
-2.44332145E-03,+3.27815217786E+00
-2.44324465E-03,+3.28148046926E+00
-2.44316785E-03,+3.27480491457E+00
-2.44309105E-03,+3.27813315455E+00
-2.44301425E-03,+3.27146718863E+00
-2.44293745E-03,+3.27981312730E+00
-2.44286065E-03,+3.27647858906E+00
-2.44278385E-03,+3.27980672621E+00
-2.44270705E-03,+3.27312493324E+00
-2.44263025E-03,+3.27312493324E+00
-2.44255345E-03,+3.27313134290E+00
-2.44247665E-03,+3.27646900456E+00
-2.44239985E-03,+3.27480178686E+00
-2.44232305E-03,+3.27646577831E+00
-2.44224625E-03,+3.27313459914E+00
-2.44216945E-03,+3.27814262764E+00
-2.44209265E-03,+3.27647221368E+00
-2.44201585E-03,+3.27647544850E+00
-2.44193905E-03,+3.27814261479E+00
-2.44186225E-03,+3.27646897029E+00
-2.44178545E-03,+3.27479857346E+00
-2.44170865E-03,+3.27480832934E+00
-2.44163185E-03,+3.27981949411E+00
-2.44155505E-03,+3.27980971253E+00
-2.44147825E-03,+3.27480510308E+00
-2.44140145E-03,+3.27813931570E+00
-2.44132465E-03,+3.27480512022E+00
-2.44124785E-03,+3.27815240923E+00
-2.44117105E-03,+3.28148000653E+00
-2.44109425E-03,+3.27479528723E+00
-2.44101745E-03,+3.27313151428E+00
-2.44094065E-03,+3.27648209809E+00
-2.44086385E-03,+3.28148653615E+00
-2.44078705E-03,+3.27814255052E+00
-2.44071025E-03,+3.27647552134E+00
-2.44063345E-03,+3.27813591807E+00
-2.44055665E-03,+3.27312493324E+00
-2.44047985E-03,+3.27312825375E+00
-2.44040305E-03,+3.27480189826E+00
-2.44032625E-03,+3.27648220092E+00
-2.44024945E-03,+3.28148313424E+00
-2.44017265E-03,+3.27647221368E+00
-2.44009585E-03,+3.27647221368E+00
-2.44001905E-03,+3.27647555990E+00
-2.43994225E-03,+3.27814250339E+00
-2.43986545E-03,+3.27646214932E+00
-2.43978865E-03,+3.27146808838E+00
-2.43971185E-03,+3.27981276740E+00
-2.43963505E-03,+3.27646884604E+00
-2.43955825E-03,+3.27479520154E+00
-2.43948145E-03,+3.27312155703E+00
-2.43940464E-03,+3.27146143451E+00
-2.43932784E-03,+3.27646205934E+00
-2.43925104E-03,+3.27145468209E+00
-2.43917424E-03,+3.27313171994E+00
-2.43909744E-03,+3.27646202078E+00
-2.43902064E-03,+3.27146490069E+00
-2.43894384E-03,+3.27813563529E+00
-2.43886704E-03,+3.27313175422E+00
-2.43879024E-03,+3.27646538414E+00
-2.43871344E-03,+3.27312835230E+00
-2.43863664E-03,+3.27480542014E+00
-2.43855984E-03,+3.27814585390E+00
-2.43848304E-03,+3.27814242199E+00
-2.43840624E-03,+3.27647221368E+00
-2.43832944E-03,+3.27646533272E+00
-2.43825264E-03,+3.27313871229E+00
-2.43817584E-03,+3.27981259602E+00
-2.43809904E-03,+3.27647221368E+00
-2.43802224E-03,+3.27647567129E+00
-2.43794544E-03,+3.27813546819E+00
-2.43786864E-03,+3.27313186561E+00
-2.43779184E-03,+3.27647221368E+00
-2.43771504E-03,+3.27647568843E+00
-2.43763824E-03,+3.27813541678E+00
-2.43756144E-03,+3.27313538321E+00
-2.43748464E-03,+3.27813539107E+00
-2.43740784E-03,+3.27313540892E+00
-2.43733104E-03,+3.27814935007E+00
-2.43725424E-03,+3.27981249319E+00
-2.43717744E-03,+3.27647221368E+00
-2.43710064E-03,+3.27646519562E+00
-2.43702384E-03,+3.27313898650E+00
-2.43694704E-03,+3.27980190612E+00
-2.43687024E-03,+3.27145833679E+00
-2.43679344E-03,+3.27480562580E+00
-2.43671664E-03,+3.27814232344E+00
-2.43663984E-03,+3.27646867894E+00
-2.43656304E-03,+3.27478795639E+00
-2.43648624E-03,+3.26978119611E+00
-2.43640944E-03,+3.27145838821E+00
-2.43633264E-03,+3.27480212534E+00
-2.43625584E-03,+3.27646865752E+00
-2.43617904E-03,+3.27480569435E+00
-2.43610224E-03,+3.27814228917E+00
-2.43602544E-03,+3.27647221368E+00
-2.43594864E-03,+3.27646864038E+00
-2.43587184E-03,+3.27479499588E+00
-2.43579504E-03,+3.27313567884E+00
-2.43571824E-03,+3.27813868159E+00
-2.43564144E-03,+3.27479857346E+00
-2.43556464E-03,+3.27479857346E+00
-2.43548783E-03,+3.27479857346E+00
-2.43541103E-03,+3.27479857346E+00
-2.43533423E-03,+3.27480578861E+00
-2.43525743E-03,+3.27813863018E+00
-2.43518063E-03,+3.27479134117E+00
-2.43510383E-03,+3.27145853388E+00
-2.43502703E-03,+3.27478407461E+00
-2.43495023E-03,+3.26811852858E+00
-2.43487343E-03,+3.27479130690E+00
-2.43479663E-03,+3.27144765546E+00
-2.43471983E-03,+3.26979950391E+00
-2.43464303E-03,+3.27980855571E+00
-2.43456623E-03,+3.27479857346E+00
-2.43448943E-03,+3.27479857346E+00
-2.43441263E-03,+3.27478759649E+00
-2.43433583E-03,+3.26978864263E+00
-2.43425903E-03,+3.27479123834E+00
-2.43418223E-03,+3.27145129303E+00
-2.43410543E-03,+3.27146232141E+00
-2.43402863E-03,+3.27646485285E+00
-2.43395183E-03,+3.27312124855E+00
-2.43387503E-03,+3.27146235997E+00
-2.43379823E-03,+3.27645374735E+00
-2.43372143E-03,+3.26811510524E+00
-2.43364463E-03,+3.27311382774E+00
-2.43356783E-03,+3.26811142483E+00
-2.43349103E-03,+3.27145129303E+00
-2.43341423E-03,+3.27146986646E+00
-2.43333743E-03,+3.27980089925E+00
-2.43326063E-03,+3.27145501628E+00
-2.43318383E-03,+3.27311375062E+00
-2.43310703E-03,+3.26811520807E+00
-2.43303023E-03,+3.27312493324E+00
-2.43295343E-03,+3.27313615443E+00
-2.43287663E-03,+3.27813087518E+00
-2.43279983E-03,+3.27146628888E+00
-2.43272303E-03,+3.27813459415E+00
-2.43264623E-03,+3.27313996338E+00
-2.43256943E-03,+3.27980068503E+00
-2.43249263E-03,+3.27145129303E+00
-2.43241583E-03,+3.27145129303E+00
-2.43233903E-03,+3.27146261704E+00
-2.43226223E-03,+3.27647221368E+00
-2.43218543E-03,+3.27646464720E+00
-2.43210863E-03,+3.27312872077E+00
-2.43203183E-03,+3.27479857346E+00
-2.43195503E-03,+3.27479857346E+00
-2.43187823E-03,+3.27480237384E+00
-2.43180143E-03,+3.27647601834E+00
-2.43172463E-03,+3.27814204495E+00
-2.43164783E-03,+3.27647221368E+00
-2.43157102E-03,+3.27646076113E+00
-2.43149422E-03,+3.27146275843E+00
-2.43141742E-03,+3.27647603976E+00
-2.43134062E-03,+3.27813436279E+00
-2.43126382E-03,+3.27312493324E+00
-2.43118702E-03,+3.27312109430E+00
-2.43111022E-03,+3.27145129303E+00
-2.43103342E-03,+3.27145514053E+00
-2.43095662E-03,+3.27312493324E+00
-2.43087982E-03,+3.27312493324E+00
-2.43080302E-03,+3.27313265397E+00
-2.43072622E-03,+3.27646448439E+00
-2.43064942E-03,+3.27311719538E+00
-2.43057262E-03,+3.26978539924E+00
-2.43049582E-03,+3.27311330074E+00
-2.43041902E-03,+3.26811177616E+00
-2.43034222E-03,+3.27145906516E+00
-2.43026542E-03,+3.27479468311E+00
-2.43018862E-03,+3.27312493324E+00
-2.43011182E-03,+3.27312883217E+00
-2.43003502E-03,+3.27477905742E+00
-2.42995822E-03,+3.26643818736E+00
-2.42988142E-03,+3.26978547636E+00
-2.42980462E-03,+3.27312101718E+00
-2.42972782E-03,+3.27146305406E+00
-2.42965102E-03,+3.27646043979E+00
-2.42957422E-03,+3.27145522194E+00
-2.42949742E-03,+3.27313279964E+00
-2.42942062E-03,+3.27646827619E+00
-2.42934382E-03,+3.27479857346E+00
-2.42926702E-03,+3.27478673530E+00
-2.42919022E-03,+3.26979345416E+00
-2.42911342E-03,+3.27646430444E+00
-2.42903662E-03,+3.27312889215E+00
-2.42895982E-03,+3.27479857346E+00
-2.42888302E-03,+3.27478667104E+00
-2.42880622E-03,+3.26979353985E+00
-2.42872942E-03,+3.27647221368E+00
-2.42865262E-03,+3.27646823335E+00
-2.42857582E-03,+3.27480255807E+00
-2.42849902E-03,+3.27644828029E+00
-2.42842222E-03,+3.26644235192E+00
-2.42834542E-03,+3.27145129303E+00
-2.42826862E-03,+3.27145929653E+00
-2.42819182E-03,+3.27479456742E+00
-2.42811502E-03,+3.27314097452E+00
-2.42803822E-03,+3.27979540648E+00
-2.42796142E-03,+3.26978569059E+00
-2.42788462E-03,+3.27312493324E+00
-2.42780782E-03,+3.27311687833E+00
-2.42773101E-03,+3.26977362106E+00
-2.42765421E-03,+3.26810401259E+00
-2.42757741E-03,+3.26810805290E+00
-2.42750061E-03,+3.26979383119E+00
-2.42742381E-03,+3.27644792039E+00
-2.42734701E-03,+3.26644658504E+00
-2.42727021E-03,+3.27312899069E+00
-2.42719341E-03,+3.27479044999E+00
-2.42711661E-03,+3.27146349108E+00
-2.42703981E-03,+3.27645593246E+00
-2.42696301E-03,+3.26978580198E+00
-2.42688621E-03,+3.27311677550E+00
-2.42680941E-03,+3.26978581912E+00
-2.42673261E-03,+3.27312902068E+00
-2.42665581E-03,+3.27479448173E+00
-2.42657901E-03,+3.27312083723E+00
-2.42650221E-03,+3.27144719273E+00
-2.42642541E-03,+3.26978996655E+00
-2.42634861E-03,+3.27479035573E+00
-2.42627181E-03,+3.27146363247E+00
-2.42619501E-03,+3.27645986138E+00
-2.42611821E-03,+3.27145541474E+00
-2.42604141E-03,+3.27312080724E+00
-2.42596461E-03,+3.27146368389E+00
-2.42588781E-03,+3.27645980996E+00
-2.42581101E-03,+3.27145129303E+00
-2.42573421E-03,+3.27145129303E+00
-2.42565741E-03,+3.27145958788E+00
-2.42558061E-03,+3.27478611833E+00
-2.42550381E-03,+3.26978596480E+00
-2.42542701E-03,+3.27311661268E+00
-2.42535021E-03,+3.26977765281E+00
-2.42527341E-03,+3.26978599050E+00
-2.42519661E-03,+3.27312493324E+00
-2.42511981E-03,+3.27311657841E+00
-2.42504301E-03,+3.26979437961E+00
-2.42496621E-03,+3.27645965572E+00
-2.42488941E-03,+3.27144710275E+00
-2.42481261E-03,+3.26978184736E+00
-2.42473581E-03,+3.27144709419E+00
-2.42465901E-03,+3.26979026218E+00
-2.42458221E-03,+3.27479857346E+00
-2.42450541E-03,+3.27479436177E+00
-2.42442861E-03,+3.27312071726E+00
-2.42435181E-03,+3.27146395381E+00
-2.42427501E-03,+3.27646798913E+00
-2.42419821E-03,+3.27478165813E+00
-2.42412141E-03,+3.26811247882E+00
-2.42404461E-03,+3.27146400523E+00
-2.42396781E-03,+3.27647645536E+00
-2.42389101E-03,+3.27814160793E+00
-2.42381420E-03,+3.27647221368E+00
-2.42373740E-03,+3.27645945006E+00
-2.42366060E-03,+3.27144277538E+00
-2.42358380E-03,+3.26811680191E+00
-2.42350700E-03,+3.27311639846E+00
-2.42343020E-03,+3.26978619616E+00
-2.42335340E-03,+3.27311638132E+00
-2.42327660E-03,+3.26977765281E+00
-2.42319980E-03,+3.26978622187E+00
-2.42312300E-03,+3.27312493324E+00
-2.42304620E-03,+3.27311634704E+00
-2.42296940E-03,+3.26979054496E+00
-2.42289260E-03,+3.27478997012E+00
-2.42281580E-03,+3.27145129303E+00
-2.42273900E-03,+3.27144267255E+00
-2.42266220E-03,+3.26812127068E+00
-2.42258540E-03,+3.27479425465E+00
-2.42250860E-03,+3.27312493324E+00
-2.42243180E-03,+3.27312493324E+00
-2.42235500E-03,+3.27312926490E+00
-2.42227820E-03,+3.27478556563E+00
-2.42220140E-03,+3.26978633327E+00
-2.42212460E-03,+3.27312927776E+00
-2.42204780E-03,+3.27478552707E+00
-2.42197100E-03,+3.26977329972E+00
-2.42189420E-03,+3.26811708469E+00
-2.42181740E-03,+3.27310312498E+00
-2.42174060E-03,+3.26474800028E+00
-2.42166380E-03,+3.26142256238E+00
-2.42158700E-03,+3.26644349589E+00
-2.42151020E-03,+3.27143815666E+00
-2.42143340E-03,+3.26644790467E+00
-2.42135660E-03,+3.27311177117E+00
-2.42127980E-03,+3.26810840423E+00
-2.42120300E-03,+3.26977765281E+00
-2.42112620E-03,+3.26977325259E+00
-2.42104940E-03,+3.26811282158E+00
-2.42097260E-03,+3.27144688424E+00
-2.42089580E-03,+3.26978206587E+00
-2.42081900E-03,+3.27144687567E+00
-2.42074220E-03,+3.26977323117E+00
-2.42066540E-03,+3.26812171627E+00
-2.42058860E-03,+3.27479857346E+00
-2.42051180E-03,+3.27477640102E+00
-2.42043500E-03,+3.26643924992E+00
-2.42035820E-03,+3.26976876669E+00
-2.42028140E-03,+3.26643481971E+00
-2.42020460E-03,+3.26811736747E+00
-2.42012780E-03,+3.27311602142E+00
-2.42005100E-03,+3.26977765281E+00
-2.41997420E-03,+3.26977765281E+00
-2.41989739E-03,+3.26977765281E+00
-2.41982059E-03,+3.26978659891E+00
-2.41974379E-03,+3.27312045591E+00
-2.41966699E-03,+3.27145577464E+00
-2.41959019E-03,+3.27311596144E+00
-2.41951339E-03,+3.26977316262E+00
-2.41943659E-03,+3.26811300153E+00
-2.41935979E-03,+3.27144679427E+00
-2.41928299E-03,+3.26976864672E+00
-2.41920619E-03,+3.26644389435E+00
-2.41912939E-03,+3.27144226980E+00
-2.41905259E-03,+3.26810401259E+00
-2.41897579E-03,+3.26811305295E+00
-2.41889899E-03,+3.27144224410E+00
-2.41882219E-03,+3.26810854134E+00
-2.41874539E-03,+3.26977765281E+00
-2.41866859E-03,+3.26977765281E+00
-2.41859179E-03,+3.26977765281E+00
-2.41851499E-03,+3.26978674458E+00
-2.41843819E-03,+3.27312038307E+00
-2.41836139E-03,+3.27144673857E+00
-2.41828459E-03,+3.26978221155E+00
-2.41820779E-03,+3.27144216698E+00
-2.41813099E-03,+3.26811314721E+00
-2.41805419E-03,+3.27144214984E+00
-2.41797739E-03,+3.26812231610E+00
-2.41790059E-03,+3.27478025281E+00
-2.41782379E-03,+3.26812235038E+00
-2.41774699E-03,+3.27477104107E+00
-2.41767019E-03,+3.26477510422E+00
-2.41759339E-03,+3.27144209842E+00
-2.41751659E-03,+3.26810401259E+00
-2.41743979E-03,+3.26810401259E+00
-2.41736299E-03,+3.26810401259E+00
-2.41728619E-03,+3.26809939815E+00
-2.41720939E-03,+3.26645346599E+00
-2.41713259E-03,+3.27478932744E+00
-2.41705579E-03,+3.27144203844E+00
-2.41697899E-03,+3.26811327574E+00
-2.41690219E-03,+3.27145592889E+00
-2.41682539E-03,+3.27312029310E+00
-2.41674859E-03,+3.27145129303E+00
-2.41667179E-03,+3.27145129303E+00
-2.41659499E-03,+3.27144198703E+00
-2.41651819E-03,+3.26810866987E+00
-2.41644139E-03,+3.26978231438E+00
-2.41636459E-03,+3.27145129303E+00
-2.41628779E-03,+3.27144195275E+00
-2.41621099E-03,+3.26811336144E+00
-2.41613419E-03,+3.27143725690E+00
-2.41605739E-03,+3.26643973836E+00
-2.41598058E-03,+3.26978702736E+00
-2.41590378E-03,+3.27311555012E+00
-2.41582698E-03,+3.26978704450E+00
-2.41575018E-03,+3.27311553298E+00
-2.41567338E-03,+3.26978235722E+00
-2.41559658E-03,+3.27144658433E+00
-2.41551978E-03,+3.26977765281E+00
-2.41544298E-03,+3.26975878374E+00
-2.41536618E-03,+3.26310197815E+00
-2.41528938E-03,+3.26978237864E+00
-2.41521258E-03,+3.27145129303E+00
-2.41513578E-03,+3.27145129303E+00
-2.41505898E-03,+3.27144655433E+00
-2.41498218E-03,+3.26976816686E+00
-2.41490538E-03,+3.26643986689E+00
-2.41482858E-03,+3.26978240435E+00
-2.41475178E-03,+3.27144653720E+00
-2.41467498E-03,+3.26976813258E+00
-2.41459818E-03,+3.26644942996E+00
-2.41452138E-03,+3.27311062720E+00
-2.41444458E-03,+3.26810401259E+00
-2.41436778E-03,+3.26813745335E+00
-2.41429098E-03,+3.27978602336E+00
-2.41421418E-03,+3.26811358423E+00
-2.41413738E-03,+3.27145129303E+00
-2.41406058E-03,+3.27144170425E+00
-2.41398378E-03,+3.26811360994E+00
-2.41390698E-03,+3.27145609598E+00
-2.41383018E-03,+3.27312012600E+00
-2.41375338E-03,+3.27145129303E+00
-2.41367658E-03,+3.27144166140E+00
-2.41359978E-03,+3.26808955230E+00
-2.41352298E-03,+3.26310238946E+00
-2.41344618E-03,+3.26977282414E+00
-2.41336938E-03,+3.26810884554E+00
-2.41329258E-03,+3.26977281557E+00
-2.41321578E-03,+3.26809917107E+00
-2.41313898E-03,+3.26643521818E+00
-2.41306218E-03,+3.26810886268E+00
-2.41298538E-03,+3.26976794406E+00
-2.41290858E-03,+3.26643523103E+00
-2.41283178E-03,+3.26811373847E+00
-2.41275498E-03,+3.27144155857E+00
-2.41267818E-03,+3.26810888410E+00
-2.41260138E-03,+3.26976790122E+00
-2.41252458E-03,+3.26645965285E+00
-2.41244778E-03,+3.27646244495E+00
-2.41237098E-03,+3.27312004459E+00
-2.41229418E-03,+3.27144150716E+00
-2.41221738E-03,+3.26810401259E+00
-2.41214058E-03,+3.26810401259E+00
-2.41206377E-03,+3.26810401259E+00
-2.41198697E-03,+3.26808928237E+00
-2.41191017E-03,+3.26310274936E+00
-2.41183337E-03,+3.26976781553E+00
-2.41175657E-03,+3.26643037237E+00
-2.41167977E-03,+3.26644022679E+00
-2.41160297E-03,+3.26978751580E+00
-2.41152617E-03,+3.27310025435E+00
-2.41144937E-03,+3.26478143247E+00
-2.41137257E-03,+3.27309526715E+00
-2.41129577E-03,+3.26310288647E+00
-2.41121897E-03,+3.26977765281E+00
-2.41114217E-03,+3.26976773840E+00
-2.41106537E-03,+3.26644029534E+00
-2.41098857E-03,+3.26977268704E+00
-2.41091177E-03,+3.26810401259E+00
-2.41083497E-03,+3.26810401259E+00
-2.41075817E-03,+3.26811894846E+00
-2.41068137E-03,+3.27310998452E+00
-2.41060457E-03,+3.26811897417E+00
-2.41052777E-03,+3.27311495029E+00
-2.41045097E-03,+3.26975766976E+00
-2.41037417E-03,+3.26309809208E+00
-2.41029737E-03,+3.26809900826E+00
-2.41022057E-03,+3.26643538099E+00
-2.41014377E-03,+3.26809899969E+00
-2.41006697E-03,+3.26643538956E+00
-2.40999017E-03,+3.26810903406E+00
-2.40991337E-03,+3.26976257555E+00
-2.40983657E-03,+3.26477685231E+00
-2.40975977E-03,+3.27144625870E+00
-2.40968297E-03,+3.26977765281E+00
-2.40960617E-03,+3.26976756702E+00
-2.40952937E-03,+3.26644046673E+00
-2.40945257E-03,+3.26977260135E+00
-2.40937577E-03,+3.26811917983E+00
-2.40929897E-03,+3.27311481318E+00
-2.40922217E-03,+3.26977258849E+00
-2.40914537E-03,+3.26812935559E+00
-2.40906857E-03,+3.27644177637E+00
-2.40899177E-03,+3.26643544954E+00
-2.40891497E-03,+3.26809384968E+00
-2.40883817E-03,+3.26476181789E+00
-2.40876137E-03,+3.26642528235E+00
-2.40868457E-03,+3.26478220369E+00
-2.40860777E-03,+3.27311983465E+00
-2.40853097E-03,+3.27144619015E+00
-2.40845417E-03,+3.26976743849E+00
-2.40837737E-03,+3.26643037237E+00
-2.40830057E-03,+3.26643548810E+00
-2.40822377E-03,+3.26810913260E+00
-2.40814696E-03,+3.26977765281E+00
-2.40807016E-03,+3.26977252422E+00
-2.40799336E-03,+3.26810401259E+00
-2.40791656E-03,+3.26808860113E+00
-2.40783976E-03,+3.26309337481E+00
-2.40776296E-03,+3.26643551809E+00
-2.40768616E-03,+3.26809886258E+00
-2.40760936E-03,+3.26642006379E+00
-2.40753256E-03,+3.26310888481E+00
-2.40745576E-03,+3.27143580445E+00
-2.40737896E-03,+3.26644070666E+00
-2.40730216E-03,+3.26978282424E+00
-2.40722536E-03,+3.27144094160E+00
-2.40714856E-03,+3.26809365260E+00
-2.40707176E-03,+3.26476191644E+00
-2.40699496E-03,+3.26643556094E+00
-2.40691816E-03,+3.26810401259E+00
-2.40684136E-03,+3.26809361832E+00
-2.40676456E-03,+3.26478273925E+00
-2.40668776E-03,+3.27313534465E+00
-2.40661096E-03,+3.27645137372E+00
-2.40653416E-03,+3.26977243853E+00
-2.40645736E-03,+3.26809879403E+00
-2.40638056E-03,+3.26641992669E+00
-2.40630376E-03,+3.26309877332E+00
-2.40622696E-03,+3.26811970682E+00
-2.40615016E-03,+3.27309351907E+00
-2.40607336E-03,+3.26308309194E+00
-2.40599656E-03,+3.26309358047E+00
-2.40591976E-03,+3.26643562092E+00
-2.40584296E-03,+3.26808825409E+00
-2.40576616E-03,+3.26308309194E+00
-2.40568936E-03,+3.26310413755E+00
-2.40561256E-03,+3.26978291850E+00
-2.40553576E-03,+3.27143548311E+00
-2.40545896E-03,+3.26643037237E+00
-2.40538216E-03,+3.26645148654E+00
-2.40530536E-03,+3.27310908477E+00
-2.40522856E-03,+3.26809872548E+00
-2.40515176E-03,+3.26643037237E+00
-2.40507496E-03,+3.26643037237E+00
-2.40499816E-03,+3.26644097230E+00
-2.40492136E-03,+3.26977765281E+00
-2.40484456E-03,+3.26976703574E+00
-2.40476776E-03,+3.26643037237E+00
-2.40469096E-03,+3.26642505527E+00
-2.40461416E-03,+3.26476205354E+00
-2.40453736E-03,+3.26642504670E+00
-2.40446056E-03,+3.26476739207E+00
-2.40438376E-03,+3.26809867835E+00
-2.40430696E-03,+3.26642503385E+00
-2.40423015E-03,+3.26476741777E+00
-2.40415335E-03,+3.26809866550E+00
-2.40407655E-03,+3.26643572375E+00
-2.40399975E-03,+3.26811472392E+00
-2.40392295E-03,+3.27146201292E+00
-2.40384615E-03,+3.27477711653E+00
-2.40376935E-03,+3.26809327556E+00
-2.40369255E-03,+3.26476210496E+00
-2.40361575E-03,+3.26641961820E+00
-2.40353895E-03,+3.26309385468E+00
-2.40346215E-03,+3.26643575803E+00
-2.40338535E-03,+3.26811479247E+00
-2.40330855E-03,+3.27142971613E+00
-2.40323175E-03,+3.26476213066E+00
-2.40315495E-03,+3.26641956679E+00
-2.40307815E-03,+3.26309390609E+00
-2.40300135E-03,+3.26643037237E+00
-2.40292455E-03,+3.26642495673E+00
-2.40284775E-03,+3.26476215209E+00
-2.40277095E-03,+3.26643037237E+00
-2.40269415E-03,+3.26643037237E+00
-2.40261735E-03,+3.26643580516E+00
-2.40254055E-03,+3.26811488673E+00
-2.40246375E-03,+3.27144041032E+00
-2.40238695E-03,+3.26807678440E+00
-2.40231015E-03,+3.25976851104E+00
-2.40223335E-03,+3.26975583598E+00
-2.40215655E-03,+3.26309400892E+00
-2.40207975E-03,+3.26643037237E+00
-2.40200295E-03,+3.26644677355E+00
-2.40192615E-03,+3.27143487899E+00
-2.40184935E-03,+3.26643584800E+00
-2.40177255E-03,+3.26810949250E+00
-2.40169575E-03,+3.26977216861E+00
-2.40161895E-03,+3.26809303562E+00
-2.40154215E-03,+3.26475673215E+00
-2.40146535E-03,+3.26476772626E+00
-2.40138855E-03,+3.26808200724E+00
-2.40131175E-03,+3.26142596858E+00
